,rgi_id
699,RGI2000-v7.0-G-03-01649
700,RGI2000-v7.0-G-03-01650
701,RGI2000-v7.0-G-03-01651
702,RGI2000-v7.0-G-03-01653
703,RGI2000-v7.0-G-03-01657
704,RGI2000-v7.0-G-03-01658
705,RGI2000-v7.0-G-03-01671
706,RGI2000-v7.0-G-03-01672
707,RGI2000-v7.0-G-03-01678
708,RGI2000-v7.0-G-03-01680
709,RGI2000-v7.0-G-03-01681
710,RGI2000-v7.0-G-03-01682
711,RGI2000-v7.0-G-03-01683
712,RGI2000-v7.0-G-03-01684
713,RGI2000-v7.0-G-03-01685
714,RGI2000-v7.0-G-03-01688
715,RGI2000-v7.0-G-03-01689
716,RGI2000-v7.0-G-03-01690
717,RGI2000-v7.0-G-03-01691
718,RGI2000-v7.0-G-03-01694
719,RGI2000-v7.0-G-03-01697
720,RGI2000-v7.0-G-03-01698
721,RGI2000-v7.0-G-03-01702
722,RGI2000-v7.0-G-03-01703
723,RGI2000-v7.0-G-03-01709
724,RGI2000-v7.0-G-03-01710
725,RGI2000-v7.0-G-03-01712
726,RGI2000-v7.0-G-03-01713
727,RGI2000-v7.0-G-03-01714
728,RGI2000-v7.0-G-03-01715
729,RGI2000-v7.0-G-03-01716
730,RGI2000-v7.0-G-03-01717
731,RGI2000-v7.0-G-03-01719
732,RGI2000-v7.0-G-03-01720
733,RGI2000-v7.0-G-03-01721
734,RGI2000-v7.0-G-03-01723
735,RGI2000-v7.0-G-03-01724
736,RGI2000-v7.0-G-03-01725
737,RGI2000-v7.0-G-03-01727
738,RGI2000-v7.0-G-03-01728
739,RGI2000-v7.0-G-03-01730
740,RGI2000-v7.0-G-03-01732
741,RGI2000-v7.0-G-03-01733
742,RGI2000-v7.0-G-03-01734
743,RGI2000-v7.0-G-03-01735
744,RGI2000-v7.0-G-03-01736
745,RGI2000-v7.0-G-03-01737
746,RGI2000-v7.0-G-03-01738
747,RGI2000-v7.0-G-03-01739
748,RGI2000-v7.0-G-03-01741
749,RGI2000-v7.0-G-03-01742
750,RGI2000-v7.0-G-03-01743
751,RGI2000-v7.0-G-03-01744
752,RGI2000-v7.0-G-03-01745
753,RGI2000-v7.0-G-03-01746
754,RGI2000-v7.0-G-03-01749
755,RGI2000-v7.0-G-03-01750
756,RGI2000-v7.0-G-03-01752
757,RGI2000-v7.0-G-03-01753
758,RGI2000-v7.0-G-03-01754
759,RGI2000-v7.0-G-03-01755
760,RGI2000-v7.0-G-03-01756
761,RGI2000-v7.0-G-03-01758
762,RGI2000-v7.0-G-03-01760
763,RGI2000-v7.0-G-03-01761
764,RGI2000-v7.0-G-03-01762
765,RGI2000-v7.0-G-03-01764
766,RGI2000-v7.0-G-03-01769
767,RGI2000-v7.0-G-03-01774
768,RGI2000-v7.0-G-03-01775
769,RGI2000-v7.0-G-03-01778
770,RGI2000-v7.0-G-03-01781
771,RGI2000-v7.0-G-03-01782
772,RGI2000-v7.0-G-03-01783
773,RGI2000-v7.0-G-03-01784
774,RGI2000-v7.0-G-03-01785
775,RGI2000-v7.0-G-03-01786
776,RGI2000-v7.0-G-03-01787
777,RGI2000-v7.0-G-03-01789
778,RGI2000-v7.0-G-03-01790
779,RGI2000-v7.0-G-03-01792
780,RGI2000-v7.0-G-03-01793
781,RGI2000-v7.0-G-03-01794
782,RGI2000-v7.0-G-03-01795
783,RGI2000-v7.0-G-03-01796
784,RGI2000-v7.0-G-03-01799
785,RGI2000-v7.0-G-03-01800
786,RGI2000-v7.0-G-03-01801
787,RGI2000-v7.0-G-03-01803
788,RGI2000-v7.0-G-03-01804
789,RGI2000-v7.0-G-03-01805
790,RGI2000-v7.0-G-03-01806
791,RGI2000-v7.0-G-03-01807
792,RGI2000-v7.0-G-03-01808
793,RGI2000-v7.0-G-03-01809
794,RGI2000-v7.0-G-03-01810
795,RGI2000-v7.0-G-03-01811
796,RGI2000-v7.0-G-03-01812
797,RGI2000-v7.0-G-03-01814
798,RGI2000-v7.0-G-03-01815
799,RGI2000-v7.0-G-03-01816
800,RGI2000-v7.0-G-03-01818
801,RGI2000-v7.0-G-03-01820
802,RGI2000-v7.0-G-03-01821
803,RGI2000-v7.0-G-03-01824
804,RGI2000-v7.0-G-03-01829
805,RGI2000-v7.0-G-03-01830
806,RGI2000-v7.0-G-03-01831
807,RGI2000-v7.0-G-03-01832
808,RGI2000-v7.0-G-03-01833
809,RGI2000-v7.0-G-03-01836
810,RGI2000-v7.0-G-03-01840
811,RGI2000-v7.0-G-03-01841
812,RGI2000-v7.0-G-03-01842
813,RGI2000-v7.0-G-03-01843
814,RGI2000-v7.0-G-03-01845
815,RGI2000-v7.0-G-03-01846
816,RGI2000-v7.0-G-03-01847
817,RGI2000-v7.0-G-03-01852
818,RGI2000-v7.0-G-03-01853
819,RGI2000-v7.0-G-03-01863
820,RGI2000-v7.0-G-03-01867
821,RGI2000-v7.0-G-03-01872
822,RGI2000-v7.0-G-03-01882
823,RGI2000-v7.0-G-03-01884
824,RGI2000-v7.0-G-03-01887
825,RGI2000-v7.0-G-03-01888
826,RGI2000-v7.0-G-03-01890
827,RGI2000-v7.0-G-03-01892
828,RGI2000-v7.0-G-03-01897
829,RGI2000-v7.0-G-03-01898
830,RGI2000-v7.0-G-03-01899
831,RGI2000-v7.0-G-03-01907
832,RGI2000-v7.0-G-03-01910
833,RGI2000-v7.0-G-03-01914
834,RGI2000-v7.0-G-03-01915
835,RGI2000-v7.0-G-03-01929
836,RGI2000-v7.0-G-03-01933
837,RGI2000-v7.0-G-03-01936
838,RGI2000-v7.0-G-03-01938
839,RGI2000-v7.0-G-03-01942
840,RGI2000-v7.0-G-03-01943
841,RGI2000-v7.0-G-03-01957
842,RGI2000-v7.0-G-03-01967
843,RGI2000-v7.0-G-03-01968
844,RGI2000-v7.0-G-03-01973
845,RGI2000-v7.0-G-03-01975
846,RGI2000-v7.0-G-03-01976
847,RGI2000-v7.0-G-03-01977
848,RGI2000-v7.0-G-03-01981
849,RGI2000-v7.0-G-03-01991
850,RGI2000-v7.0-G-03-01993
851,RGI2000-v7.0-G-03-01994
852,RGI2000-v7.0-G-03-02003
853,RGI2000-v7.0-G-03-02006
854,RGI2000-v7.0-G-03-02008
855,RGI2000-v7.0-G-03-02015
856,RGI2000-v7.0-G-03-02033
857,RGI2000-v7.0-G-03-02034
858,RGI2000-v7.0-G-03-02035
859,RGI2000-v7.0-G-03-02036
860,RGI2000-v7.0-G-03-02037
861,RGI2000-v7.0-G-03-02045
862,RGI2000-v7.0-G-03-02046
863,RGI2000-v7.0-G-03-02048
864,RGI2000-v7.0-G-03-02049
865,RGI2000-v7.0-G-03-02050
866,RGI2000-v7.0-G-03-02054
867,RGI2000-v7.0-G-03-02055
868,RGI2000-v7.0-G-03-02057
869,RGI2000-v7.0-G-03-02059
870,RGI2000-v7.0-G-03-02060
871,RGI2000-v7.0-G-03-02061
872,RGI2000-v7.0-G-03-02063
873,RGI2000-v7.0-G-03-02065
874,RGI2000-v7.0-G-03-02069
875,RGI2000-v7.0-G-03-02071
876,RGI2000-v7.0-G-03-02077
877,RGI2000-v7.0-G-03-02098
878,RGI2000-v7.0-G-03-02100
879,RGI2000-v7.0-G-03-02104
880,RGI2000-v7.0-G-03-02110
881,RGI2000-v7.0-G-03-02112
882,RGI2000-v7.0-G-03-02113
883,RGI2000-v7.0-G-03-02118
884,RGI2000-v7.0-G-03-02119
885,RGI2000-v7.0-G-03-02122
886,RGI2000-v7.0-G-03-02125
887,RGI2000-v7.0-G-03-02142
888,RGI2000-v7.0-G-03-02143
889,RGI2000-v7.0-G-03-02144
890,RGI2000-v7.0-G-03-02145
891,RGI2000-v7.0-G-03-02146
892,RGI2000-v7.0-G-03-02151
893,RGI2000-v7.0-G-03-02153
894,RGI2000-v7.0-G-03-02157
895,RGI2000-v7.0-G-03-02158
896,RGI2000-v7.0-G-03-02159
897,RGI2000-v7.0-G-03-02161
898,RGI2000-v7.0-G-03-02162
899,RGI2000-v7.0-G-03-02165
900,RGI2000-v7.0-G-03-02166
901,RGI2000-v7.0-G-03-02167
902,RGI2000-v7.0-G-03-02169
903,RGI2000-v7.0-G-03-02171
904,RGI2000-v7.0-G-03-02173
905,RGI2000-v7.0-G-03-02174
906,RGI2000-v7.0-G-03-02175
907,RGI2000-v7.0-G-03-02178
908,RGI2000-v7.0-G-03-02179
909,RGI2000-v7.0-G-03-02182
910,RGI2000-v7.0-G-03-02183
911,RGI2000-v7.0-G-03-02185
912,RGI2000-v7.0-G-03-02186
913,RGI2000-v7.0-G-03-02190
914,RGI2000-v7.0-G-03-02191
915,RGI2000-v7.0-G-03-02197
916,RGI2000-v7.0-G-03-02203
917,RGI2000-v7.0-G-03-02204
918,RGI2000-v7.0-G-03-02205
919,RGI2000-v7.0-G-03-02206
920,RGI2000-v7.0-G-03-02207
921,RGI2000-v7.0-G-03-02208
922,RGI2000-v7.0-G-03-02209
923,RGI2000-v7.0-G-03-02210
924,RGI2000-v7.0-G-03-02211
925,RGI2000-v7.0-G-03-02212
926,RGI2000-v7.0-G-03-02213
927,RGI2000-v7.0-G-03-02214
928,RGI2000-v7.0-G-03-02215
929,RGI2000-v7.0-G-03-02216
930,RGI2000-v7.0-G-03-02217
931,RGI2000-v7.0-G-03-02218
932,RGI2000-v7.0-G-03-02219
933,RGI2000-v7.0-G-03-02220
934,RGI2000-v7.0-G-03-02221
935,RGI2000-v7.0-G-03-02222
936,RGI2000-v7.0-G-03-02223
937,RGI2000-v7.0-G-03-02224
938,RGI2000-v7.0-G-03-02225
939,RGI2000-v7.0-G-03-02226
940,RGI2000-v7.0-G-03-02227
941,RGI2000-v7.0-G-03-02228
942,RGI2000-v7.0-G-03-02229
943,RGI2000-v7.0-G-03-02230
944,RGI2000-v7.0-G-03-02231
945,RGI2000-v7.0-G-03-02232
946,RGI2000-v7.0-G-03-02238
947,RGI2000-v7.0-G-03-02239
948,RGI2000-v7.0-G-03-02240
949,RGI2000-v7.0-G-03-02241
950,RGI2000-v7.0-G-03-02242
951,RGI2000-v7.0-G-03-02243
952,RGI2000-v7.0-G-03-02244
953,RGI2000-v7.0-G-03-02245
954,RGI2000-v7.0-G-03-02246
955,RGI2000-v7.0-G-03-02247
956,RGI2000-v7.0-G-03-02248
957,RGI2000-v7.0-G-03-02249
958,RGI2000-v7.0-G-03-02250
959,RGI2000-v7.0-G-03-02251
960,RGI2000-v7.0-G-03-02252
961,RGI2000-v7.0-G-03-02258
962,RGI2000-v7.0-G-03-02259
963,RGI2000-v7.0-G-03-02261
964,RGI2000-v7.0-G-03-02262
965,RGI2000-v7.0-G-03-02264
966,RGI2000-v7.0-G-03-02269
967,RGI2000-v7.0-G-03-02270
968,RGI2000-v7.0-G-03-02271
969,RGI2000-v7.0-G-03-02273
970,RGI2000-v7.0-G-03-02275
971,RGI2000-v7.0-G-03-02278
972,RGI2000-v7.0-G-03-02280
973,RGI2000-v7.0-G-03-02281
974,RGI2000-v7.0-G-03-02282
975,RGI2000-v7.0-G-03-02283
976,RGI2000-v7.0-G-03-02284
977,RGI2000-v7.0-G-03-02286
978,RGI2000-v7.0-G-03-02290
979,RGI2000-v7.0-G-03-02292
980,RGI2000-v7.0-G-03-02295
981,RGI2000-v7.0-G-03-02296
982,RGI2000-v7.0-G-03-02301
983,RGI2000-v7.0-G-03-02302
984,RGI2000-v7.0-G-03-02305
985,RGI2000-v7.0-G-03-02306
986,RGI2000-v7.0-G-03-02307
987,RGI2000-v7.0-G-03-02308
988,RGI2000-v7.0-G-03-02309
989,RGI2000-v7.0-G-03-02310
990,RGI2000-v7.0-G-03-02311
991,RGI2000-v7.0-G-03-02312
992,RGI2000-v7.0-G-03-02314
993,RGI2000-v7.0-G-03-02315
994,RGI2000-v7.0-G-03-02316
995,RGI2000-v7.0-G-03-02317
996,RGI2000-v7.0-G-03-02319
997,RGI2000-v7.0-G-03-02322
998,RGI2000-v7.0-G-03-02328
999,RGI2000-v7.0-G-03-02332
1000,RGI2000-v7.0-G-03-02333
1001,RGI2000-v7.0-G-03-02334
1002,RGI2000-v7.0-G-03-02335
1003,RGI2000-v7.0-G-03-02336
1004,RGI2000-v7.0-G-03-02337
1005,RGI2000-v7.0-G-03-02338
1006,RGI2000-v7.0-G-03-02340
1007,RGI2000-v7.0-G-03-02341
1008,RGI2000-v7.0-G-03-02342
1009,RGI2000-v7.0-G-03-02347
1010,RGI2000-v7.0-G-03-02348
1011,RGI2000-v7.0-G-03-02349
1012,RGI2000-v7.0-G-03-02352
1013,RGI2000-v7.0-G-03-02355
1014,RGI2000-v7.0-G-03-02356
1015,RGI2000-v7.0-G-03-02357
1016,RGI2000-v7.0-G-03-02360
1017,RGI2000-v7.0-G-03-02371
1018,RGI2000-v7.0-G-03-02373
1019,RGI2000-v7.0-G-03-02374
1020,RGI2000-v7.0-G-03-02376
1021,RGI2000-v7.0-G-03-02378
1022,RGI2000-v7.0-G-03-02379
1023,RGI2000-v7.0-G-03-02380
1024,RGI2000-v7.0-G-03-02381
1025,RGI2000-v7.0-G-03-02382
1026,RGI2000-v7.0-G-03-02383
1027,RGI2000-v7.0-G-03-02384
1028,RGI2000-v7.0-G-03-02385
1029,RGI2000-v7.0-G-03-02386
1030,RGI2000-v7.0-G-03-02397
1031,RGI2000-v7.0-G-03-02398
1032,RGI2000-v7.0-G-03-02410
1033,RGI2000-v7.0-G-03-02411
1034,RGI2000-v7.0-G-03-02419
1035,RGI2000-v7.0-G-03-02421
1036,RGI2000-v7.0-G-03-02437
1037,RGI2000-v7.0-G-03-02442
1038,RGI2000-v7.0-G-03-02446
1039,RGI2000-v7.0-G-03-02453
1040,RGI2000-v7.0-G-03-02454
1041,RGI2000-v7.0-G-03-02456
1042,RGI2000-v7.0-G-03-02457
1043,RGI2000-v7.0-G-03-02458
1044,RGI2000-v7.0-G-03-02460
1045,RGI2000-v7.0-G-03-02461
1046,RGI2000-v7.0-G-03-02462
1047,RGI2000-v7.0-G-03-02465
1048,RGI2000-v7.0-G-03-02466
1049,RGI2000-v7.0-G-03-02467
1050,RGI2000-v7.0-G-03-02468
1051,RGI2000-v7.0-G-03-02469
1052,RGI2000-v7.0-G-03-02470
1053,RGI2000-v7.0-G-03-02471
1054,RGI2000-v7.0-G-03-02474
1055,RGI2000-v7.0-G-03-02475
1056,RGI2000-v7.0-G-03-02476
1057,RGI2000-v7.0-G-03-02477
1058,RGI2000-v7.0-G-03-02479
1059,RGI2000-v7.0-G-03-02480
1060,RGI2000-v7.0-G-03-02481
1061,RGI2000-v7.0-G-03-02482
1062,RGI2000-v7.0-G-03-02487
1063,RGI2000-v7.0-G-03-02488
1064,RGI2000-v7.0-G-03-02489
1065,RGI2000-v7.0-G-03-02496
1066,RGI2000-v7.0-G-03-02501
1067,RGI2000-v7.0-G-03-02504
1068,RGI2000-v7.0-G-03-02505
1069,RGI2000-v7.0-G-03-02506
1070,RGI2000-v7.0-G-03-02519
1071,RGI2000-v7.0-G-03-02521
1072,RGI2000-v7.0-G-03-02526
1073,RGI2000-v7.0-G-03-02528
1074,RGI2000-v7.0-G-03-02535
1075,RGI2000-v7.0-G-03-02540
1076,RGI2000-v7.0-G-03-02541
1077,RGI2000-v7.0-G-03-02543
1078,RGI2000-v7.0-G-03-02548
1079,RGI2000-v7.0-G-03-02551
1080,RGI2000-v7.0-G-03-02559
1081,RGI2000-v7.0-G-03-02560
1082,RGI2000-v7.0-G-03-02561
1083,RGI2000-v7.0-G-03-02562
1084,RGI2000-v7.0-G-03-02563
1085,RGI2000-v7.0-G-03-02564
1086,RGI2000-v7.0-G-03-02565
1087,RGI2000-v7.0-G-03-02567
1088,RGI2000-v7.0-G-03-02572
1089,RGI2000-v7.0-G-03-02573
1090,RGI2000-v7.0-G-03-02574
1091,RGI2000-v7.0-G-03-02575
1092,RGI2000-v7.0-G-03-02576
1093,RGI2000-v7.0-G-03-02577
1094,RGI2000-v7.0-G-03-02579
1095,RGI2000-v7.0-G-03-02580
1096,RGI2000-v7.0-G-03-02581
1097,RGI2000-v7.0-G-03-02582
1098,RGI2000-v7.0-G-03-02583
1099,RGI2000-v7.0-G-03-02586
1100,RGI2000-v7.0-G-03-02589
1101,RGI2000-v7.0-G-03-02590
1102,RGI2000-v7.0-G-03-02591
1103,RGI2000-v7.0-G-03-02592
1104,RGI2000-v7.0-G-03-02593
1105,RGI2000-v7.0-G-03-02595
1106,RGI2000-v7.0-G-03-02596
1107,RGI2000-v7.0-G-03-02597
1108,RGI2000-v7.0-G-03-02599
1109,RGI2000-v7.0-G-03-02600
1110,RGI2000-v7.0-G-03-02601
1111,RGI2000-v7.0-G-03-02603
1112,RGI2000-v7.0-G-03-02606
1113,RGI2000-v7.0-G-03-02607
1114,RGI2000-v7.0-G-03-02609
1115,RGI2000-v7.0-G-03-02610
1116,RGI2000-v7.0-G-03-02611
1117,RGI2000-v7.0-G-03-02612
1118,RGI2000-v7.0-G-03-02615
1119,RGI2000-v7.0-G-03-02617
1120,RGI2000-v7.0-G-03-02618
1121,RGI2000-v7.0-G-03-02620
1122,RGI2000-v7.0-G-03-02621
1123,RGI2000-v7.0-G-03-02622
1124,RGI2000-v7.0-G-03-02623
1125,RGI2000-v7.0-G-03-02631
1126,RGI2000-v7.0-G-03-02632
1127,RGI2000-v7.0-G-03-02633
1128,RGI2000-v7.0-G-03-02634
1129,RGI2000-v7.0-G-03-02635
1130,RGI2000-v7.0-G-03-02642
1131,RGI2000-v7.0-G-03-02645
1132,RGI2000-v7.0-G-03-02646
1133,RGI2000-v7.0-G-03-02647
1134,RGI2000-v7.0-G-03-02648
1135,RGI2000-v7.0-G-03-02651
1136,RGI2000-v7.0-G-03-02652
1137,RGI2000-v7.0-G-03-02654
1138,RGI2000-v7.0-G-03-02655
1139,RGI2000-v7.0-G-03-02657
1140,RGI2000-v7.0-G-03-02659
1141,RGI2000-v7.0-G-03-02660
1142,RGI2000-v7.0-G-03-02661
1143,RGI2000-v7.0-G-03-02663
1144,RGI2000-v7.0-G-03-02665
1145,RGI2000-v7.0-G-03-02666
1146,RGI2000-v7.0-G-03-02668
1147,RGI2000-v7.0-G-03-02669
1148,RGI2000-v7.0-G-03-02671
1149,RGI2000-v7.0-G-03-02672
1150,RGI2000-v7.0-G-03-02673
1151,RGI2000-v7.0-G-03-02675
1152,RGI2000-v7.0-G-03-02676
1153,RGI2000-v7.0-G-03-02677
1154,RGI2000-v7.0-G-03-02678
1155,RGI2000-v7.0-G-03-02679
1156,RGI2000-v7.0-G-03-02680
1157,RGI2000-v7.0-G-03-02681
1158,RGI2000-v7.0-G-03-02682
1159,RGI2000-v7.0-G-03-02683
1160,RGI2000-v7.0-G-03-02684
1161,RGI2000-v7.0-G-03-02685
1162,RGI2000-v7.0-G-03-02687
1163,RGI2000-v7.0-G-03-02688
1164,RGI2000-v7.0-G-03-02689
1165,RGI2000-v7.0-G-03-02700
1166,RGI2000-v7.0-G-03-02701
1167,RGI2000-v7.0-G-03-02702
1168,RGI2000-v7.0-G-03-02703
1169,RGI2000-v7.0-G-03-02704
1170,RGI2000-v7.0-G-03-02705
1171,RGI2000-v7.0-G-03-02709
1172,RGI2000-v7.0-G-03-02713
1173,RGI2000-v7.0-G-03-02714
1174,RGI2000-v7.0-G-03-02717
1175,RGI2000-v7.0-G-03-02720
1176,RGI2000-v7.0-G-03-02724
1177,RGI2000-v7.0-G-03-02726
1178,RGI2000-v7.0-G-03-02744
1179,RGI2000-v7.0-G-03-02745
1180,RGI2000-v7.0-G-03-02746
1181,RGI2000-v7.0-G-03-02748
1182,RGI2000-v7.0-G-03-02749
1183,RGI2000-v7.0-G-03-02750
1184,RGI2000-v7.0-G-03-02751
1185,RGI2000-v7.0-G-03-02756
1186,RGI2000-v7.0-G-03-02757
1187,RGI2000-v7.0-G-03-02758
1188,RGI2000-v7.0-G-03-02759
1189,RGI2000-v7.0-G-03-02761
1190,RGI2000-v7.0-G-03-02762
1191,RGI2000-v7.0-G-03-02764
1192,RGI2000-v7.0-G-03-02765
1193,RGI2000-v7.0-G-03-02767
1194,RGI2000-v7.0-G-03-02769
1195,RGI2000-v7.0-G-03-02771
1196,RGI2000-v7.0-G-03-02772
1197,RGI2000-v7.0-G-03-02774
1198,RGI2000-v7.0-G-03-02775
1199,RGI2000-v7.0-G-03-02777
1200,RGI2000-v7.0-G-03-02779
1201,RGI2000-v7.0-G-03-02780
1202,RGI2000-v7.0-G-03-02781
1203,RGI2000-v7.0-G-03-02784
1204,RGI2000-v7.0-G-03-02787
1205,RGI2000-v7.0-G-03-02789
1206,RGI2000-v7.0-G-03-02791
1207,RGI2000-v7.0-G-03-02792
1208,RGI2000-v7.0-G-03-02794
1209,RGI2000-v7.0-G-03-02796
1210,RGI2000-v7.0-G-03-02797
1211,RGI2000-v7.0-G-03-02798
1212,RGI2000-v7.0-G-03-02799
1213,RGI2000-v7.0-G-03-02800
1214,RGI2000-v7.0-G-03-02801
1215,RGI2000-v7.0-G-03-02802
1216,RGI2000-v7.0-G-03-02803
1217,RGI2000-v7.0-G-03-02804
1218,RGI2000-v7.0-G-03-02805
1219,RGI2000-v7.0-G-03-02806
1220,RGI2000-v7.0-G-03-02807
1221,RGI2000-v7.0-G-03-02808
1222,RGI2000-v7.0-G-03-02810
1223,RGI2000-v7.0-G-03-02812
1224,RGI2000-v7.0-G-03-02813
1225,RGI2000-v7.0-G-03-02814
1226,RGI2000-v7.0-G-03-02815
1227,RGI2000-v7.0-G-03-02818
1228,RGI2000-v7.0-G-03-02819
1229,RGI2000-v7.0-G-03-02820
1230,RGI2000-v7.0-G-03-02821
1231,RGI2000-v7.0-G-03-02822
1232,RGI2000-v7.0-G-03-02823
1233,RGI2000-v7.0-G-03-02824
1234,RGI2000-v7.0-G-03-02825
1235,RGI2000-v7.0-G-03-02826
1236,RGI2000-v7.0-G-03-02827
1237,RGI2000-v7.0-G-03-02829
1238,RGI2000-v7.0-G-03-02830
1239,RGI2000-v7.0-G-03-02834
1240,RGI2000-v7.0-G-03-02835
1241,RGI2000-v7.0-G-03-02838
1242,RGI2000-v7.0-G-03-02839
1243,RGI2000-v7.0-G-03-02842
1244,RGI2000-v7.0-G-03-02843
1245,RGI2000-v7.0-G-03-02848
1246,RGI2000-v7.0-G-03-02849
1247,RGI2000-v7.0-G-03-02852
1248,RGI2000-v7.0-G-03-02853
1249,RGI2000-v7.0-G-03-02854
1250,RGI2000-v7.0-G-03-02856
1251,RGI2000-v7.0-G-03-02858
1252,RGI2000-v7.0-G-03-02862
1253,RGI2000-v7.0-G-03-02863
1254,RGI2000-v7.0-G-03-02870
1255,RGI2000-v7.0-G-03-02871
1256,RGI2000-v7.0-G-03-02872
1257,RGI2000-v7.0-G-03-02873
1258,RGI2000-v7.0-G-03-02874
1259,RGI2000-v7.0-G-03-02875
1260,RGI2000-v7.0-G-03-02876
1261,RGI2000-v7.0-G-03-02880
1262,RGI2000-v7.0-G-03-02881
1263,RGI2000-v7.0-G-03-02882
1264,RGI2000-v7.0-G-03-02883
1265,RGI2000-v7.0-G-03-02885
1266,RGI2000-v7.0-G-03-02886
1267,RGI2000-v7.0-G-03-02887
1268,RGI2000-v7.0-G-03-02888
1269,RGI2000-v7.0-G-03-02892
1270,RGI2000-v7.0-G-03-02894
1271,RGI2000-v7.0-G-03-02895
1272,RGI2000-v7.0-G-03-02896
1273,RGI2000-v7.0-G-03-02897
1274,RGI2000-v7.0-G-03-02898
1275,RGI2000-v7.0-G-03-02904
1276,RGI2000-v7.0-G-03-02905
1277,RGI2000-v7.0-G-03-02906
1278,RGI2000-v7.0-G-03-02907
1279,RGI2000-v7.0-G-03-02908
1280,RGI2000-v7.0-G-03-02909
1281,RGI2000-v7.0-G-03-02910
1282,RGI2000-v7.0-G-03-02912
1283,RGI2000-v7.0-G-03-02913
1284,RGI2000-v7.0-G-03-02915
1285,RGI2000-v7.0-G-03-02916
1286,RGI2000-v7.0-G-03-02918
1287,RGI2000-v7.0-G-03-02919
1288,RGI2000-v7.0-G-03-02920
1289,RGI2000-v7.0-G-03-02921
1290,RGI2000-v7.0-G-03-02922
1291,RGI2000-v7.0-G-03-02923
1292,RGI2000-v7.0-G-03-02924
1293,RGI2000-v7.0-G-03-02925
1294,RGI2000-v7.0-G-03-02926
1295,RGI2000-v7.0-G-03-02927
1296,RGI2000-v7.0-G-03-02928
1297,RGI2000-v7.0-G-03-02929
1298,RGI2000-v7.0-G-03-02930
1299,RGI2000-v7.0-G-03-02931
1300,RGI2000-v7.0-G-03-02932
1301,RGI2000-v7.0-G-03-02933
1302,RGI2000-v7.0-G-03-02934
1303,RGI2000-v7.0-G-03-02935
1304,RGI2000-v7.0-G-03-02936
1305,RGI2000-v7.0-G-03-02937
1306,RGI2000-v7.0-G-03-02938
1307,RGI2000-v7.0-G-03-02939
1308,RGI2000-v7.0-G-03-02940
1309,RGI2000-v7.0-G-03-02941
1310,RGI2000-v7.0-G-03-02942
1311,RGI2000-v7.0-G-03-02943
1312,RGI2000-v7.0-G-03-02944
1313,RGI2000-v7.0-G-03-02945
1314,RGI2000-v7.0-G-03-02946
1315,RGI2000-v7.0-G-03-02947
1316,RGI2000-v7.0-G-03-02948
1317,RGI2000-v7.0-G-03-02949
1318,RGI2000-v7.0-G-03-02950
1319,RGI2000-v7.0-G-03-02951
1320,RGI2000-v7.0-G-03-02952
1321,RGI2000-v7.0-G-03-02953
1322,RGI2000-v7.0-G-03-02954
1323,RGI2000-v7.0-G-03-02955
1324,RGI2000-v7.0-G-03-02956
1325,RGI2000-v7.0-G-03-02957
1326,RGI2000-v7.0-G-03-02958
1327,RGI2000-v7.0-G-03-02959
1328,RGI2000-v7.0-G-03-02963
1329,RGI2000-v7.0-G-03-02964
1330,RGI2000-v7.0-G-03-02965
1331,RGI2000-v7.0-G-03-02967
1332,RGI2000-v7.0-G-03-02968
1333,RGI2000-v7.0-G-03-02969
1334,RGI2000-v7.0-G-03-02970
1335,RGI2000-v7.0-G-03-02971
1336,RGI2000-v7.0-G-03-02972
1337,RGI2000-v7.0-G-03-02973
1338,RGI2000-v7.0-G-03-02975
1339,RGI2000-v7.0-G-03-02977
1340,RGI2000-v7.0-G-03-02978
1341,RGI2000-v7.0-G-03-02979
1342,RGI2000-v7.0-G-03-02981
1343,RGI2000-v7.0-G-03-02982
1344,RGI2000-v7.0-G-03-02984
1345,RGI2000-v7.0-G-03-02985
1346,RGI2000-v7.0-G-03-02986
1347,RGI2000-v7.0-G-03-02987
1348,RGI2000-v7.0-G-03-02989
1349,RGI2000-v7.0-G-03-02990
1350,RGI2000-v7.0-G-03-02992
1351,RGI2000-v7.0-G-03-02993
1352,RGI2000-v7.0-G-03-02994
1353,RGI2000-v7.0-G-03-02995
1354,RGI2000-v7.0-G-03-02997
1355,RGI2000-v7.0-G-03-02998
1356,RGI2000-v7.0-G-03-03000
1357,RGI2000-v7.0-G-03-03002
1358,RGI2000-v7.0-G-03-03003
1359,RGI2000-v7.0-G-03-03005
1360,RGI2000-v7.0-G-03-03006
1361,RGI2000-v7.0-G-03-03007
1362,RGI2000-v7.0-G-03-03008
1363,RGI2000-v7.0-G-03-03009
1364,RGI2000-v7.0-G-03-03010
1365,RGI2000-v7.0-G-03-03011
1366,RGI2000-v7.0-G-03-03013
1367,RGI2000-v7.0-G-03-03014
1368,RGI2000-v7.0-G-03-03015
1369,RGI2000-v7.0-G-03-03016
1370,RGI2000-v7.0-G-03-03017
1371,RGI2000-v7.0-G-03-03018
1372,RGI2000-v7.0-G-03-03019
1373,RGI2000-v7.0-G-03-03020
1374,RGI2000-v7.0-G-03-03022
1375,RGI2000-v7.0-G-03-03023
1376,RGI2000-v7.0-G-03-03026
1377,RGI2000-v7.0-G-03-03027
1378,RGI2000-v7.0-G-03-03028
