,rgi_id
15260,RGI2000-v7.0-G-07-01151
15261,RGI2000-v7.0-G-07-01152
15262,RGI2000-v7.0-G-07-01153
15263,RGI2000-v7.0-G-07-01154
15264,RGI2000-v7.0-G-07-01158
15265,RGI2000-v7.0-G-07-01160
15266,RGI2000-v7.0-G-07-01161
15267,RGI2000-v7.0-G-07-01162
15268,RGI2000-v7.0-G-07-01163
15269,RGI2000-v7.0-G-07-01164
15270,RGI2000-v7.0-G-07-01165
15271,RGI2000-v7.0-G-07-01166
15272,RGI2000-v7.0-G-07-01167
15273,RGI2000-v7.0-G-07-01168
15274,RGI2000-v7.0-G-07-01169
15275,RGI2000-v7.0-G-07-01170
15276,RGI2000-v7.0-G-07-01171
15277,RGI2000-v7.0-G-07-01176
15278,RGI2000-v7.0-G-07-01177
15279,RGI2000-v7.0-G-07-01178
15280,RGI2000-v7.0-G-07-01179
15281,RGI2000-v7.0-G-07-01180
15282,RGI2000-v7.0-G-07-01181
15283,RGI2000-v7.0-G-07-01182
15284,RGI2000-v7.0-G-07-01183
15285,RGI2000-v7.0-G-07-01184
15286,RGI2000-v7.0-G-07-01185
15287,RGI2000-v7.0-G-07-01187
15288,RGI2000-v7.0-G-07-01188
15289,RGI2000-v7.0-G-07-01190
15290,RGI2000-v7.0-G-07-01191
15291,RGI2000-v7.0-G-07-01192
15292,RGI2000-v7.0-G-07-01193
15293,RGI2000-v7.0-G-07-01194
15294,RGI2000-v7.0-G-07-01195
15295,RGI2000-v7.0-G-07-01196
15296,RGI2000-v7.0-G-07-01197
15297,RGI2000-v7.0-G-07-01199
15298,RGI2000-v7.0-G-07-01200
15299,RGI2000-v7.0-G-07-01201
15300,RGI2000-v7.0-G-07-01202
15301,RGI2000-v7.0-G-07-01203
15302,RGI2000-v7.0-G-07-01204
15303,RGI2000-v7.0-G-07-01205
15304,RGI2000-v7.0-G-07-01207
15305,RGI2000-v7.0-G-07-01208
15306,RGI2000-v7.0-G-07-01209
15307,RGI2000-v7.0-G-07-01211
15308,RGI2000-v7.0-G-07-01212
15309,RGI2000-v7.0-G-07-01213
15310,RGI2000-v7.0-G-07-01214
15311,RGI2000-v7.0-G-07-01217
15312,RGI2000-v7.0-G-07-01218
15313,RGI2000-v7.0-G-07-01219
15314,RGI2000-v7.0-G-07-01220
15315,RGI2000-v7.0-G-07-01221
15316,RGI2000-v7.0-G-07-01222
15317,RGI2000-v7.0-G-07-01223
15318,RGI2000-v7.0-G-07-01224
15319,RGI2000-v7.0-G-07-01225
15320,RGI2000-v7.0-G-07-01226
15321,RGI2000-v7.0-G-07-01229
15322,RGI2000-v7.0-G-07-01231
15323,RGI2000-v7.0-G-07-01232
15324,RGI2000-v7.0-G-07-01234
15325,RGI2000-v7.0-G-07-01235
15326,RGI2000-v7.0-G-07-01239
15327,RGI2000-v7.0-G-07-01240
15328,RGI2000-v7.0-G-07-01241
15329,RGI2000-v7.0-G-07-01242
15330,RGI2000-v7.0-G-07-01243
15331,RGI2000-v7.0-G-07-01244
15332,RGI2000-v7.0-G-07-01247
15333,RGI2000-v7.0-G-07-01248
15334,RGI2000-v7.0-G-07-01249
15335,RGI2000-v7.0-G-07-01251
15336,RGI2000-v7.0-G-07-01253
15337,RGI2000-v7.0-G-07-01256
15338,RGI2000-v7.0-G-07-01258
15339,RGI2000-v7.0-G-07-01259
15340,RGI2000-v7.0-G-07-01261
15341,RGI2000-v7.0-G-07-01262
15342,RGI2000-v7.0-G-07-01263
15343,RGI2000-v7.0-G-07-01266
15344,RGI2000-v7.0-G-07-01268
15345,RGI2000-v7.0-G-07-01269
15346,RGI2000-v7.0-G-07-01271
15347,RGI2000-v7.0-G-07-01272
15348,RGI2000-v7.0-G-07-01273
15349,RGI2000-v7.0-G-07-01274
15350,RGI2000-v7.0-G-07-01276
15351,RGI2000-v7.0-G-07-01277
15352,RGI2000-v7.0-G-07-01278
15353,RGI2000-v7.0-G-07-01280
15354,RGI2000-v7.0-G-07-01281
15355,RGI2000-v7.0-G-07-01282
15356,RGI2000-v7.0-G-07-01283
15357,RGI2000-v7.0-G-07-01285
15358,RGI2000-v7.0-G-07-01286
15359,RGI2000-v7.0-G-07-01287
15360,RGI2000-v7.0-G-07-01288
15361,RGI2000-v7.0-G-07-01289
15362,RGI2000-v7.0-G-07-01293
15363,RGI2000-v7.0-G-07-01300
15364,RGI2000-v7.0-G-07-01302
15365,RGI2000-v7.0-G-07-01306
15366,RGI2000-v7.0-G-07-01307
15367,RGI2000-v7.0-G-07-01309
15368,RGI2000-v7.0-G-07-01311
15369,RGI2000-v7.0-G-07-01312
15370,RGI2000-v7.0-G-07-01314
15371,RGI2000-v7.0-G-07-01315
15372,RGI2000-v7.0-G-07-01316
15373,RGI2000-v7.0-G-07-01317
15374,RGI2000-v7.0-G-07-01318
15375,RGI2000-v7.0-G-07-01319
15376,RGI2000-v7.0-G-07-01320
15377,RGI2000-v7.0-G-07-01321
15378,RGI2000-v7.0-G-07-01322
15379,RGI2000-v7.0-G-07-01323
15380,RGI2000-v7.0-G-07-01324
15381,RGI2000-v7.0-G-07-01325
15382,RGI2000-v7.0-G-07-01326
15383,RGI2000-v7.0-G-07-01327
15384,RGI2000-v7.0-G-07-01328
15385,RGI2000-v7.0-G-07-01329
15386,RGI2000-v7.0-G-07-01330
15387,RGI2000-v7.0-G-07-01331
15388,RGI2000-v7.0-G-07-01332
15389,RGI2000-v7.0-G-07-01333
15390,RGI2000-v7.0-G-07-01334
15391,RGI2000-v7.0-G-07-01335
15392,RGI2000-v7.0-G-07-01336
15393,RGI2000-v7.0-G-07-01337
15394,RGI2000-v7.0-G-07-01338
15395,RGI2000-v7.0-G-07-01339
15396,RGI2000-v7.0-G-07-01340
15397,RGI2000-v7.0-G-07-01341
15398,RGI2000-v7.0-G-07-01342
15399,RGI2000-v7.0-G-07-01343
15400,RGI2000-v7.0-G-07-01344
15401,RGI2000-v7.0-G-07-01345
15402,RGI2000-v7.0-G-07-01346
15403,RGI2000-v7.0-G-07-01347
15404,RGI2000-v7.0-G-07-01348
15405,RGI2000-v7.0-G-07-01349
15406,RGI2000-v7.0-G-07-01351
15407,RGI2000-v7.0-G-07-01352
15408,RGI2000-v7.0-G-07-01353
15409,RGI2000-v7.0-G-07-01357
15410,RGI2000-v7.0-G-07-01361
15411,RGI2000-v7.0-G-07-01362
15412,RGI2000-v7.0-G-07-01363
15413,RGI2000-v7.0-G-07-01364
15414,RGI2000-v7.0-G-07-01365
15415,RGI2000-v7.0-G-07-01366
15416,RGI2000-v7.0-G-07-01367
15417,RGI2000-v7.0-G-07-01368
15418,RGI2000-v7.0-G-07-01369
15419,RGI2000-v7.0-G-07-01370
15420,RGI2000-v7.0-G-07-01371
15421,RGI2000-v7.0-G-07-01372
15422,RGI2000-v7.0-G-07-01373
15423,RGI2000-v7.0-G-07-01374
15424,RGI2000-v7.0-G-07-01375
15425,RGI2000-v7.0-G-07-01376
15426,RGI2000-v7.0-G-07-01377
15427,RGI2000-v7.0-G-07-01378
15428,RGI2000-v7.0-G-07-01379
15429,RGI2000-v7.0-G-07-01380
15430,RGI2000-v7.0-G-07-01381
15431,RGI2000-v7.0-G-07-01382
15432,RGI2000-v7.0-G-07-01383
15433,RGI2000-v7.0-G-07-01384
15434,RGI2000-v7.0-G-07-01385
15435,RGI2000-v7.0-G-07-01386
15436,RGI2000-v7.0-G-07-01387
15437,RGI2000-v7.0-G-07-01388
15438,RGI2000-v7.0-G-07-01389
15439,RGI2000-v7.0-G-07-01390
15440,RGI2000-v7.0-G-07-01391
15441,RGI2000-v7.0-G-07-01392
15442,RGI2000-v7.0-G-07-01393
15443,RGI2000-v7.0-G-07-01394
15444,RGI2000-v7.0-G-07-01396
15445,RGI2000-v7.0-G-07-01397
15446,RGI2000-v7.0-G-07-01398
15447,RGI2000-v7.0-G-07-01399
15448,RGI2000-v7.0-G-07-01400
15449,RGI2000-v7.0-G-07-01401
15450,RGI2000-v7.0-G-07-01402
15451,RGI2000-v7.0-G-07-01403
15452,RGI2000-v7.0-G-07-01404
15453,RGI2000-v7.0-G-07-01405
15454,RGI2000-v7.0-G-07-01406
15455,RGI2000-v7.0-G-07-01407
15456,RGI2000-v7.0-G-07-01408
15457,RGI2000-v7.0-G-07-01409
15458,RGI2000-v7.0-G-07-01410
15459,RGI2000-v7.0-G-07-01411
15460,RGI2000-v7.0-G-07-01412
15461,RGI2000-v7.0-G-07-01413
15462,RGI2000-v7.0-G-07-01415
15463,RGI2000-v7.0-G-07-01416
15464,RGI2000-v7.0-G-07-01417
15465,RGI2000-v7.0-G-07-01418
15466,RGI2000-v7.0-G-07-01419
15467,RGI2000-v7.0-G-07-01420
15468,RGI2000-v7.0-G-07-01421
15469,RGI2000-v7.0-G-07-01422
15470,RGI2000-v7.0-G-07-01424
15471,RGI2000-v7.0-G-07-01426
15472,RGI2000-v7.0-G-07-01427
15473,RGI2000-v7.0-G-07-01428
15474,RGI2000-v7.0-G-07-01429
15475,RGI2000-v7.0-G-07-01430
15476,RGI2000-v7.0-G-07-01433
15477,RGI2000-v7.0-G-07-01437
15478,RGI2000-v7.0-G-07-01438
15479,RGI2000-v7.0-G-07-01439
15480,RGI2000-v7.0-G-07-01440
15481,RGI2000-v7.0-G-07-01442
15482,RGI2000-v7.0-G-07-01443
15483,RGI2000-v7.0-G-07-01444
15484,RGI2000-v7.0-G-07-01446
15485,RGI2000-v7.0-G-07-01447
15486,RGI2000-v7.0-G-07-01448
15487,RGI2000-v7.0-G-07-01450
15488,RGI2000-v7.0-G-07-01452
15489,RGI2000-v7.0-G-07-01453
15490,RGI2000-v7.0-G-07-01454
15491,RGI2000-v7.0-G-07-01455
15492,RGI2000-v7.0-G-07-01456
15493,RGI2000-v7.0-G-07-01457
15494,RGI2000-v7.0-G-07-01458
15495,RGI2000-v7.0-G-07-01459
15496,RGI2000-v7.0-G-07-01460
15497,RGI2000-v7.0-G-07-01461
15498,RGI2000-v7.0-G-07-01462
15499,RGI2000-v7.0-G-07-01463
15500,RGI2000-v7.0-G-07-01464
15501,RGI2000-v7.0-G-07-01465
15502,RGI2000-v7.0-G-07-01466
15503,RGI2000-v7.0-G-07-01467
15504,RGI2000-v7.0-G-07-01468
15505,RGI2000-v7.0-G-07-01469
15506,RGI2000-v7.0-G-07-01470
15507,RGI2000-v7.0-G-07-01471
15508,RGI2000-v7.0-G-07-01472
15509,RGI2000-v7.0-G-07-01474
15510,RGI2000-v7.0-G-07-01475
15511,RGI2000-v7.0-G-07-01476
15512,RGI2000-v7.0-G-07-01477
15513,RGI2000-v7.0-G-07-01478
15514,RGI2000-v7.0-G-07-01479
15515,RGI2000-v7.0-G-07-01480
15516,RGI2000-v7.0-G-07-01481
15517,RGI2000-v7.0-G-07-01483
15518,RGI2000-v7.0-G-07-01484
15519,RGI2000-v7.0-G-07-01485
15520,RGI2000-v7.0-G-07-01486
15521,RGI2000-v7.0-G-07-01487
15522,RGI2000-v7.0-G-07-01488
15523,RGI2000-v7.0-G-07-01490
15524,RGI2000-v7.0-G-07-01491
15525,RGI2000-v7.0-G-07-01492
15526,RGI2000-v7.0-G-07-01493
15527,RGI2000-v7.0-G-07-01494
15528,RGI2000-v7.0-G-07-01495
15529,RGI2000-v7.0-G-07-01496
15530,RGI2000-v7.0-G-07-01497
15531,RGI2000-v7.0-G-07-01498
15532,RGI2000-v7.0-G-07-01500
15533,RGI2000-v7.0-G-07-01501
15534,RGI2000-v7.0-G-07-01502
15535,RGI2000-v7.0-G-07-01503
15536,RGI2000-v7.0-G-07-01504
15537,RGI2000-v7.0-G-07-01506
15538,RGI2000-v7.0-G-07-01507
15539,RGI2000-v7.0-G-07-01511
15540,RGI2000-v7.0-G-07-01512
15541,RGI2000-v7.0-G-07-01514
15542,RGI2000-v7.0-G-07-01517
15543,RGI2000-v7.0-G-07-01519
15544,RGI2000-v7.0-G-07-01520
15545,RGI2000-v7.0-G-07-01524
15546,RGI2000-v7.0-G-07-01526
15547,RGI2000-v7.0-G-07-01528
15548,RGI2000-v7.0-G-07-01529
15549,RGI2000-v7.0-G-07-01530
15550,RGI2000-v7.0-G-07-01531
15551,RGI2000-v7.0-G-07-01532
15552,RGI2000-v7.0-G-07-01534
15553,RGI2000-v7.0-G-07-01538
15554,RGI2000-v7.0-G-07-01540
15555,RGI2000-v7.0-G-07-01541
15556,RGI2000-v7.0-G-07-01542
15557,RGI2000-v7.0-G-07-01543
15558,RGI2000-v7.0-G-07-01544
15559,RGI2000-v7.0-G-07-01545
15560,RGI2000-v7.0-G-07-01546
15561,RGI2000-v7.0-G-07-01547
15562,RGI2000-v7.0-G-07-01548
15563,RGI2000-v7.0-G-07-01549
15564,RGI2000-v7.0-G-07-01551
15565,RGI2000-v7.0-G-07-01552
15566,RGI2000-v7.0-G-07-01554
15567,RGI2000-v7.0-G-07-01556
15568,RGI2000-v7.0-G-07-01559
15569,RGI2000-v7.0-G-07-01564
15570,RGI2000-v7.0-G-07-01565
15571,RGI2000-v7.0-G-07-01567
15572,RGI2000-v7.0-G-07-01568
15573,RGI2000-v7.0-G-07-01571
15574,RGI2000-v7.0-G-07-01573
15575,RGI2000-v7.0-G-07-01574
15576,RGI2000-v7.0-G-07-01575
15577,RGI2000-v7.0-G-07-01580
15578,RGI2000-v7.0-G-07-01581
15579,RGI2000-v7.0-G-07-01582
15580,RGI2000-v7.0-G-07-01583
15581,RGI2000-v7.0-G-07-01629
15582,RGI2000-v7.0-G-07-01630
15583,RGI2000-v7.0-G-07-01631
15584,RGI2000-v7.0-G-07-01633
15585,RGI2000-v7.0-G-07-01646
15586,RGI2000-v7.0-G-07-01651
15587,RGI2000-v7.0-G-07-01652
15588,RGI2000-v7.0-G-07-01653
15589,RGI2000-v7.0-G-07-01654
15590,RGI2000-v7.0-G-07-01655
15591,RGI2000-v7.0-G-07-01656
15592,RGI2000-v7.0-G-07-01657
15593,RGI2000-v7.0-G-07-01658
15594,RGI2000-v7.0-G-07-01662
15595,RGI2000-v7.0-G-07-01663
15596,RGI2000-v7.0-G-07-01666
